"ticker","start_date","end_date","isin_ID","Sector","Enviro_Corr_Sector_Avg","Enviro_Corr","Env_Sector_Sd","Social_Corr_Sector_Avg","Social_Corr","Social_Sector_Sd","Gov_Corr_Sector_Avg","Gov_Corr","Gov_Sector_Sd"
"RTX US",2020-10-27,2022-11-07,"US75513E1010","Industrials",0.0775392403960125,0.299771511087504,0.529828806813477,0.208665362110005,-0.456449841274494,0.512644700367829,-0.0317706487562133,0.0663177726066741,0.446247063917655
"SBNY US",2021-12-20,2022-11-07,"US82669G1040","Financials",0.0929933540100568,-0.911513806155749,0.567531132978112,0.130804025369291,NA,0.560762777541612,-0.0336434279022096,-0.343004313335007,0.449293601112833
"SBUX US",2020-10-27,2022-11-07,"US8552441094","Consumer Discretionary",-0.109068816928555,-0.287853209487122,0.531510022562008,0.220277658005794,0.167927047269344,0.469608921405082,-0.0496821076547926,0.591258166780898,0.440398988338778
"SCHW US",2020-10-27,2022-11-07,"US8085131055","Financials",0.0929933540100568,0.785961423353358,0.567531132978112,0.130804025369291,-0.525477642017873,0.560762777541612,-0.0336434279022096,-0.376308102431622,0.449293601112833
"SEE US",2020-10-27,2022-11-07,"US81211K1007","Materials",0.117145482357978,-0.348540580013137,0.477931100785715,-0.105680324264287,-0.204769311578262,0.396412292571032,0.030653856696264,-0.576130798689221,0.499508794250546
"SHW US",2020-10-27,2022-11-07,"US8243481061","Materials",0.117145482357978,-0.175169502980943,0.477931100785715,-0.105680324264287,-0.30898965283187,0.396412292571032,0.030653856696264,-0.54697220751075,0.499508794250546
"SIVB US",2020-11-23,2022-11-07,"US78486Q1013","Financials",0.0929933540100568,-0.872676151926409,0.567531132978112,0.130804025369291,-0.866312259038203,0.560762777541612,-0.0336434279022096,-0.919990817825758,0.449293601112833
"SLB US",2021-10-13,2022-11-07,"AN8068571086","Energy",0.225526480016109,-0.810610746390596,0.458312571169148,-0.0272824042473993,-0.687334899769696,0.463402148371466,0.0584882412742849,-0.68036382941764,0.423162496691864
"SNA US",2020-10-27,2022-11-07,"US8330341012","Industrials",0.0775392403960125,-0.0387057282484538,0.529828806813477,0.208665362110005,-0.516543128646913,0.512644700367829,-0.0317706487562133,-0.169635935790357,0.446247063917655
"SNPS US",2020-10-27,2022-11-07,"US8716071076","Information Technology",-0.0298681598799467,0.245035232449533,0.488814354533865,0.165912216552457,-0.422892415331072,0.542327927047337,-0.164723683739357,0.359474117342782,0.451337081935364
"SO US",2020-10-27,2022-11-07,"US8425871071","Utilities",0.503214010762021,0.570648736944288,0.335405737390289,0.270245137998241,0.440390603403323,0.398755628794563,-0.131301244399918,0.219023643816718,0.344477732206012
"SPGI US",2022-07-05,2022-11-07,"US78409V1044","Financials",0.0929933540100568,NA,0.567531132978112,0.130804025369291,-0.621274272903424,0.560762777541612,-0.0336434279022096,-0.859934831522578,0.449293601112833
"SRE US",2021-07-01,2022-11-07,"US8168511090","Utilities",0.503214010762021,-0.095202360239954,0.335405737390289,0.270245137998241,0.296613715426982,0.398755628794563,-0.131301244399918,-0.0837052464515629,0.344477732206012
"STE US",2020-10-27,2022-11-07,"IE00BFY8C754","Health Care",0.134229303087344,-0.7145925914863,0.508297822310093,0.194442748380857,0.815308180423646,0.537281976863721,0.0225877011879323,-0.66761643447743,0.582779256310135
"STT US",2020-10-27,2022-11-07,"US8574771031","Financials",0.0929933540100568,0.249134510261369,0.567531132978112,0.130804025369291,-0.651094528307199,0.560762777541612,-0.0336434279022096,-0.39498233004625,0.449293601112833
"STZ US",2020-10-27,2022-11-07,"US21036P1084","Consumer Staples",0.214569636701728,0.671346096121428,0.446393983840053,0.261843712915606,-0.130566352012289,0.419791369080568,-0.019985411792594,0.535476934592417,0.407009184492001
"SWK US",2020-10-27,2022-11-07,"US8545021011","Industrials",0.0775392403960125,-0.641206699628519,0.529828806813477,0.208665362110005,-0.182662519926797,0.512644700367829,-0.0317706487562133,0.16558254905461,0.446247063917655
"SWKS US",2020-10-27,2022-11-07,"US83088M1027","Information Technology",-0.0298681598799467,0.513123387677065,0.488814354533865,0.165912216552457,0.384127265289719,0.542327927047337,-0.164723683739357,-0.197900519523612,0.451337081935364
"SYK US",2020-10-27,2022-11-07,"US8636671013","Health Care",0.134229303087344,0.35031785441803,0.508297822310093,0.194442748380857,0.724361651151877,0.537281976863721,0.0225877011879323,0.819292168805854,0.582779256310135
"SYY US",2022-10-19,2022-11-07,"US8718291078","Consumer Staples",0.214569636701728,0.891533911072287,0.446393983840053,0.261843712915606,0.260019070576674,0.419791369080568,-0.019985411792594,-0.347998018164789,0.407009184492001
"T US",2021-03-26,2022-11-07,"US00206R1023","Communication Services",0.306971197833877,NA,0.512842739558761,0.239777278066979,-0.679424791956438,0.471312445553149,-0.308826089477367,-0.462999262186438,0.367290146652025
"TAP US",2020-10-27,2022-11-07,"US60871R2094","Consumer Staples",0.214569636701728,-0.511200877549936,0.446393983840053,0.261843712915606,0.158129323525638,0.419791369080568,-0.019985411792594,-0.160620707717343,0.407009184492001
"TDY US",2022-10-19,2022-11-07,"US8793601050","Information Technology",-0.0298681598799467,NA,0.488814354533865,0.165912216552457,-0.775528895617171,0.542327927047337,-0.164723683739357,-0.730161780305079,0.451337081935364
"TECH US",2021-08-30,2022-11-07,"US09073M1045","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,0.376246421835378,0.537281976863721,0.0225877011879323,-0.751860764635211,0.582779256310135
"TEL US",2020-10-27,2022-11-07,"CH0102993182","Information Technology",-0.0298681598799467,-0.7503335677701,0.488814354533865,0.165912216552457,0.814474715415686,0.542327927047337,-0.164723683739357,-0.0147512589966953,0.451337081935364
"TER US",2020-10-27,2022-11-07,"US8807701029","Information Technology",-0.0298681598799467,NA,0.488814354533865,0.165912216552457,-0.872538490276134,0.542327927047337,-0.164723683739357,-0.726647660491493,0.451337081935364
"TFC US",2020-10-27,2022-11-07,"US89832Q1094","Financials",0.0929933540100568,-0.718832271544374,0.567531132978112,0.130804025369291,0.750018016923785,0.560762777541612,-0.0336434279022096,-0.387291600933393,0.449293601112833
"TFX US",2022-10-19,2022-11-07,"US8793691069","Health Care",0.134229303087344,-0.852065063637566,0.508297822310093,0.194442748380857,0.444932278003651,0.537281976863721,0.0225877011879323,-0.92436070005298,0.582779256310135
"TGT US",2022-10-19,2022-11-07,"US87612E1064","Consumer Discretionary",-0.109068816928555,0.408834757525383,0.531510022562008,0.220277658005794,0.742891586122432,0.469608921405082,-0.0496821076547926,0.175819851692782,0.440398988338778
"TMO US",2020-10-27,2022-11-07,"US8835561023","Health Care",0.134229303087344,0.562799229279834,0.508297822310093,0.194442748380857,-0.125885239783874,0.537281976863721,0.0225877011879323,0.790854026807867,0.582779256310135
"TPR US",2020-10-27,2022-11-07,"US8760301072","Consumer Discretionary",-0.109068816928555,NA,0.531510022562008,0.220277658005794,0.868218266759792,0.469608921405082,-0.0496821076547926,-0.739160468551001,0.440398988338778
"TRMB US",2021-03-30,2022-11-07,"US8962391004","Information Technology",-0.0298681598799467,NA,0.488814354533865,0.165912216552457,-0.469783373350548,0.542327927047337,-0.164723683739357,-0.707000513884028,0.451337081935364
"TRV US",2020-10-27,2022-11-07,"US89417E1091","Financials",0.0929933540100568,-0.862631481855482,0.567531132978112,0.130804025369291,0.726996681035541,0.560762777541612,-0.0336434279022096,-0.158034265636196,0.449293601112833
"TSCO US",2020-11-23,2022-11-07,"US8923561067","Consumer Discretionary",-0.109068816928555,-0.198545084499366,0.531510022562008,0.220277658005794,0.793597246979418,0.469608921405082,-0.0496821076547926,-0.201709794109735,0.440398988338778
"TSN US",2020-10-27,2022-11-07,"US9024941034","Consumer Staples",0.214569636701728,0.824912672006659,0.446393983840053,0.261843712915606,0.791927547197818,0.419791369080568,-0.019985411792594,-0.409756294916081,0.407009184492001
"TT US",2020-10-27,2022-11-07,"IE00BK9ZQ967","Industrials",0.0775392403960125,-0.430355168695294,0.529828806813477,0.208665362110005,-0.430355168695294,0.512644700367829,-0.0317706487562133,-0.698115842944832,0.446247063917655
"TXN US",2022-10-19,2022-11-07,"US8825081040","Information Technology",-0.0298681598799467,0.293524141910636,0.488814354533865,0.165912216552457,0.8937068139246,0.542327927047337,-0.164723683739357,-0.504847377736931,0.451337081935364
"TXT US",2020-10-27,2022-11-07,"US8832031012","Industrials",0.0775392403960125,-0.758948604405207,0.529828806813477,0.208665362110005,0.604218126347788,0.512644700367829,-0.0317706487562133,0.640113285768284,0.446247063917655
"TYL US",2022-06-08,2022-11-07,"US9022521051","Information Technology",-0.0298681598799467,0.737837892667553,0.488814354533865,0.165912216552457,0.760758149650512,0.542327927047337,-0.164723683739357,-0.701036767662664,0.451337081935364
"UDR US",2020-10-27,2022-11-07,"US9026531049","Real Estate",0.274065804883037,-0.648032465407667,0.493441755380086,-0.149229739371511,-0.648032465407667,0.542721789503528,-0.319570169356543,-0.790103216082394,0.485429974023202
"ULTA US",2020-10-27,2022-11-07,"US90384S3031","Consumer Discretionary",-0.109068816928555,0.518349663657127,0.531510022562008,0.220277658005794,-0.690479299337702,0.469608921405082,-0.0496821076547926,0.426141239516585,0.440398988338778
"UNH US",2020-10-27,2022-11-07,"US91324P1021","Health Care",0.134229303087344,0.490125841140751,0.508297822310093,0.194442748380857,0.846671998489865,0.537281976863721,0.0225877011879323,0.100378667259457,0.582779256310135
"UPS US",2020-10-27,2022-11-07,"US9113121068","Industrials",0.0775392403960125,0.738704859650974,0.529828806813477,0.208665362110005,0.387591767228321,0.512644700367829,-0.0317706487562133,-0.0861606024620266,0.446247063917655
"USB US",2020-10-27,2022-11-07,"US9029733048","Financials",0.0929933540100568,0.673200562218552,0.567531132978112,0.130804025369291,0.0617206873602901,0.560762777541612,-0.0336434279022096,-0.26796179121601,0.449293601112833
"V US",2021-09-22,2022-11-07,"US92826C8394","Information Technology",-0.0298681598799467,-0.656862915081171,0.488814354533865,0.165912216552457,0.345475038010128,0.542327927047337,-0.164723683739357,-0.555221839515263,0.451337081935364
"VLO US",2020-10-27,2022-11-07,"US91913Y1001","Energy",0.225526480016109,0.750105580939005,0.458312571169148,-0.0272824042473993,0.65338713163642,0.463402148371466,0.0584882412742849,-0.441616061821335,0.423162496691864
"VMC US",2021-04-28,2022-11-07,"US9291601097","Materials",0.117145482357978,0.481353572013005,0.477931100785715,-0.105680324264287,0.64100094241465,0.396412292571032,0.030653856696264,-0.192246774002053,0.499508794250546
"VRSK US",2020-10-27,2022-11-07,"US92345Y1064","Industrials",0.0775392403960125,0.967939745035102,0.529828806813477,0.208665362110005,0.844022708154464,0.512644700367829,-0.0317706487562133,0.649741799026369,0.446247063917655
"VRSN US",2020-10-27,2022-11-07,"US92343E1029","Information Technology",-0.0298681598799467,0.820593792352638,0.488814354533865,0.165912216552457,0.886335162373699,0.542327927047337,-0.164723683739357,0.343450017684602,0.451337081935364
"VRTX US",2020-10-27,2022-11-07,"US92532F1003","Health Care",0.134229303087344,0.750713346788285,0.508297822310093,0.194442748380857,-0.612190332975552,0.537281976863721,0.0225877011879323,-0.225996684235336,0.582779256310135
"VTR US",2020-10-27,2022-11-07,"US92276F1003","Real Estate",0.274065804883037,-0.31994563729312,0.493441755380086,-0.149229739371511,-0.32083741310451,0.542721789503528,-0.319570169356543,0.025805317198878,0.485429974023202
"VZ US",2020-10-27,2022-11-07,"US92343V1044","Communication Services",0.306971197833877,NA,0.512842739558761,0.239777278066979,-0.0393195796934279,0.471312445553149,-0.308826089477367,0.112971670214461,0.367290146652025
"WAB US",2020-10-27,2022-11-07,"US9297401088","Industrials",0.0775392403960125,0.611623418542737,0.529828806813477,0.208665362110005,-0.611623418542737,0.512644700367829,-0.0317706487562133,-0.566682267899428,0.446247063917655
"WAT US",2022-06-27,2022-11-07,"US9418481035","Health Care",0.134229303087344,0.337471426813054,0.508297822310093,0.194442748380857,-0.560760243311572,0.537281976863721,0.0225877011879323,0.728637619230663,0.582779256310135
"WDC US",2020-10-27,2022-11-07,"US9581021055","Information Technology",-0.0298681598799467,-0.647686537622045,0.488814354533865,0.165912216552457,-0.57529419620246,0.542327927047337,-0.164723683739357,0.0944304144963102,0.451337081935364
"WELL US",2020-10-27,2022-11-07,"US95040Q1040","Real Estate",0.274065804883037,NA,0.493441755380086,-0.149229739371511,NA,0.542721789503528,-0.319570169356543,-0.825926037729478,0.485429974023202
"WFC US",2020-10-27,2022-11-07,"US9497461015","Financials",0.0929933540100568,-0.197491086509062,0.567531132978112,0.130804025369291,0.466087424818243,0.560762777541612,-0.0336434279022096,-0.57720706282938,0.449293601112833
"WM US",2020-10-27,2022-11-07,"US94106L1098","Industrials",0.0775392403960125,0.930920415813745,0.529828806813477,0.208665362110005,0.724138055136275,0.512644700367829,-0.0317706487562133,0.567343684231135,0.446247063917655
"WMT US",2020-10-27,2022-11-07,"US9311421039","Consumer Staples",0.214569636701728,0.684819871085674,0.446393983840053,0.261843712915606,0.888782914752704,0.419791369080568,-0.019985411792594,-0.298401788728063,0.407009184492001
"WRB US",2020-10-27,2022-11-07,"US0844231029","Financials",0.0929933540100568,-0.306239308244595,0.567531132978112,0.130804025369291,0.442903281905101,0.560762777541612,-0.0336434279022096,-0.574524746407141,0.449293601112833
"WTW US",2022-01-10,2022-11-07,"IE00BDB6Q211","Financials",0.0929933540100568,0.756572839694767,0.567531132978112,0.130804025369291,0.822630258472624,0.560762777541612,-0.0336434279022096,-0.659811900855968,0.449293601112833
"WYNN US",2020-10-27,2022-11-07,"US9831341071","Consumer Discretionary",-0.109068816928555,-0.526167541607564,0.531510022562008,0.220277658005794,-0.0950957752205875,0.469608921405082,-0.0496821076547926,-0.520403293168431,0.440398988338778
"XRAY US",2020-10-27,2022-11-07,"US24906P1093","Health Care",0.134229303087344,-0.619958758484138,0.508297822310093,0.194442748380857,0.796732028011723,0.537281976863721,0.0225877011879323,-0.773588516591575,0.582779256310135
"XYL US",2020-10-27,2022-11-07,"US98419M1009","Industrials",0.0775392403960125,0.119375718429148,0.529828806813477,0.208665362110005,0.734409305604309,0.512644700367829,-0.0317706487562133,-0.0769422416543436,0.446247063917655
"YUM US",2020-10-27,2022-11-07,"US9884981013","Consumer Discretionary",-0.109068816928555,-0.845085510251738,0.531510022562008,0.220277658005794,0.39357135734743,0.469608921405082,-0.0496821076547926,-0.0488949417066487,0.440398988338778
"ZBRA US",2020-10-27,2022-11-07,"US9892071054","Information Technology",-0.0298681598799467,-0.550467138325819,0.488814354533865,0.165912216552457,0.55046713832582,0.542327927047337,-0.164723683739357,-0.639593643202015,0.451337081935364
